"from_name","type","story","likes_count","comments_count","shares_count"
"Tarwaan BNK48","photo",NA,6300,104,322
"Tarwaan BNK48","photo",NA,8369,188,642
"Tarwaan BNK48","photo",NA,9410,229,712
"Tarwaan BNK48","photo",NA,9609,220,507
"Tarwaan BNK48","video",NA,5263,174,560
"Tarwaan BNK48","photo",NA,4686,106,171
"Tarwaan BNK48","photo",NA,4738,58,132
"Tarwaan BNK48","photo",NA,7651,176,352
"Tarwaan BNK48","photo","Tarwaan BNK48 shared a post.",2440,85,61
"Tarwaan BNK48","photo",NA,4215,121,132
"Tarwaan BNK48","photo",NA,9082,219,349
"Tarwaan BNK48","photo",NA,6142,140,292
"Tarwaan BNK48","photo",NA,8859,216,567
"Tarwaan BNK48","video",NA,5554,267,1144
"Tarwaan BNK48","photo","Tarwaan BNK48 updated their profile picture.",12066,267,317
"Tarwaan BNK48","photo",NA,5052,113,181
"Tarwaan BNK48","photo",NA,6405,124,196
"Tarwaan BNK48","photo",NA,8539,199,667
"Tarwaan BNK48","photo",NA,3641,49,78
"Tarwaan BNK48","photo",NA,11804,289,962
"Tarwaan BNK48","photo",NA,8533,184,418
"Tarwaan BNK48","photo",NA,3728,136,178
"Tarwaan BNK48","photo",NA,3227,61,75
"Tarwaan BNK48","video","Tarwaan BNK48 shared a post.",1136,14,20
"Tarwaan BNK48","photo",NA,3533,63,98
"Tarwaan BNK48","photo",NA,6087,107,256
"Tarwaan BNK48","video",NA,5174,231,799
"Tarwaan BNK48","photo",NA,3551,53,91
"Tarwaan BNK48","photo",NA,2443,27,51
"Tarwaan BNK48","photo",NA,6063,105,312
"Tarwaan BNK48","photo",NA,3732,95,121
"Tarwaan BNK48","photo",NA,5793,123,239
"Tarwaan BNK48","photo",NA,5788,142,193
"Tarwaan BNK48","video","Tarwaan BNK48 shared a post.",2117,45,112
"Tarwaan BNK48","video",NA,4687,219,483
"Tarwaan BNK48","photo",NA,4597,51,164
"Tarwaan BNK48","link",NA,5376,101,483
"Tarwaan BNK48","video",NA,2349,55,93
"Tarwaan BNK48","photo",NA,4592,96,228
"Tarwaan BNK48","photo","Tarwaan BNK48 shared a post.",3345,81,155
"Tarwaan BNK48","photo",NA,7670,207,442
"Tarwaan BNK48","video",NA,4230,207,486
"Tarwaan BNK48","photo",NA,4619,88,188
"Tarwaan BNK48","photo",NA,5189,239,157
"Tarwaan BNK48","photo",NA,4878,107,217
"Tarwaan BNK48","video",NA,3652,109,470
"Tarwaan BNK48","photo",NA,5272,109,203
"Tarwaan BNK48","photo",NA,5762,124,258
"Tarwaan BNK48","video",NA,4677,290,949
"Tarwaan BNK48","video",NA,5497,331,1032
"Tarwaan BNK48","video",NA,2931,80,239
"Tarwaan BNK48","photo",NA,4488,77,167
"Tarwaan BNK48","photo",NA,2488,25,73
"Tarwaan BNK48","video",NA,2352,52,158
"Tarwaan BNK48","photo",NA,3552,79,126
"Tarwaan BNK48","photo",NA,3612,68,132
"Tarwaan BNK48","photo",NA,3011,54,153
"Tarwaan BNK48","photo",NA,2996,90,152
"Tarwaan BNK48","photo",NA,2592,62,83
"Tarwaan BNK48","video",NA,2693,156,376
"Tarwaan BNK48","photo",NA,2329,54,83
"Tarwaan BNK48","video",NA,1974,61,187
"Tarwaan BNK48","video",NA,1653,63,198
"Tarwaan BNK48","photo",NA,2571,55,101
"Tarwaan BNK48","video",NA,1216,13,35
"Tarwaan BNK48","photo",NA,1972,36,71
"Tarwaan BNK48","photo",NA,2131,41,75
"Tarwaan BNK48","photo",NA,2934,76,120
"Tarwaan BNK48","photo",NA,2766,66,107
"Tarwaan BNK48","photo",NA,2354,40,74
"Tarwaan BNK48","photo",NA,2133,23,41
"Tarwaan BNK48","photo",NA,2872,41,100
"Tarwaan BNK48","video",NA,2395,97,310
"Tarwaan BNK48","photo",NA,2691,53,125
"Tarwaan BNK48","photo",NA,2425,55,64
"Tarwaan BNK48","photo",NA,1413,23,14
"Tarwaan BNK48","photo",NA,1758,29,55
"Tarwaan BNK48","photo",NA,3657,87,264
"Tarwaan BNK48","photo",NA,2297,73,129
"Tarwaan BNK48","photo",NA,2318,57,93
"Tarwaan BNK48","photo",NA,2304,28,84
"Tarwaan BNK48","photo",NA,2532,40,125
"Tarwaan BNK48","video",NA,1886,102,282
"Tarwaan BNK48","photo",NA,2544,39,93
"Tarwaan BNK48","photo",NA,2127,38,93
"Tarwaan BNK48","video",NA,1225,15,68
"Tarwaan BNK48","photo",NA,1841,19,48
"Tarwaan BNK48","photo",NA,2003,35,74
"Tarwaan BNK48","photo",NA,1599,22,43
"Tarwaan BNK48","photo",NA,1105,51,37
"Tarwaan BNK48","photo",NA,1294,21,48
"Tarwaan BNK48","photo",NA,1773,56,102
"Tarwaan BNK48","photo",NA,2208,118,161
"Tarwaan BNK48","video",NA,1863,100,303
"Tarwaan BNK48","photo",NA,1870,51,56
"Tarwaan BNK48","video",NA,1597,56,73
"Tarwaan BNK48","photo",NA,1160,28,57
"Tarwaan BNK48","photo",NA,1729,33,67
"Tarwaan BNK48","video",NA,1461,43,131
"Tarwaan BNK48","video",NA,1559,58,266
"Tarwaan BNK48","photo",NA,1349,27,49
"Tarwaan BNK48","photo",NA,1853,35,53
"Tarwaan BNK48","photo",NA,1508,52,86
"Tarwaan BNK48","photo",NA,1608,29,55
"Tarwaan BNK48","photo",NA,1441,21,32
"Tarwaan BNK48","photo",NA,1204,19,24
"Tarwaan BNK48","video",NA,932,19,38
"Tarwaan BNK48","photo",NA,1399,42,56
"Tarwaan BNK48","photo",NA,1265,21,38
"Tarwaan BNK48","photo",NA,1014,19,17
"Tarwaan BNK48","photo",NA,1418,33,58
"Tarwaan BNK48","photo","Tarwaan BNK48 shared a post.",511,20,0
"Tarwaan BNK48","photo",NA,1134,19,30
"Tarwaan BNK48","video",NA,1552,39,92
"Tarwaan BNK48","photo",NA,1057,21,36
"Tarwaan BNK48","photo",NA,832,10,16
"Tarwaan BNK48","photo",NA,799,9,9
"Tarwaan BNK48","photo",NA,1023,23,44
"Tarwaan BNK48","photo",NA,938,8,28
"Tarwaan BNK48","photo",NA,630,15,16
"Tarwaan BNK48","photo",NA,1312,23,48
"Tarwaan BNK48","photo",NA,866,20,44
"Tarwaan BNK48","photo",NA,1023,11,20
"Tarwaan BNK48","photo",NA,958,15,35
"Tarwaan BNK48","video",NA,1160,23,56
"Tarwaan BNK48","photo",NA,1471,30,60
"Tarwaan BNK48","video",NA,393,3,37
"Tarwaan BNK48","photo",NA,979,1,14
"Tarwaan BNK48","photo",NA,1524,27,51
"Tarwaan BNK48","photo",NA,1390,29,44
"Tarwaan BNK48","photo",NA,1259,21,40
"Tarwaan BNK48","photo",NA,1373,28,39
"Tarwaan BNK48","photo",NA,586,0,8
"Tarwaan BNK48","video",NA,1157,26,76
"Tarwaan BNK48","photo",NA,545,7,30
"Tarwaan BNK48","photo",NA,1368,33,42
"Tarwaan BNK48","photo",NA,1327,8,25
"Tarwaan BNK48","photo",NA,610,3,8
"Tarwaan BNK48","photo",NA,974,24,12
"Tarwaan BNK48","video","Tarwaan BNK48 shared a video.",475,2,1
"Tarwaan BNK48","photo","Tarwaan BNK48 updated their profile picture.",845,3,3
"Tarwaan BNK48","video","Tarwaan BNK48 shared a video.",510,2,0
"Tarwaan BNK48","photo",NA,1047,26,35
"Tarwaan BNK48","photo",NA,1279,52,44
"Tarwaan BNK48","photo",NA,1104,14,22
"Tarwaan BNK48","photo",NA,1166,16,43
"Tarwaan BNK48","photo",NA,1181,9,30
"Tarwaan BNK48","photo",NA,1223,43,21
"Tarwaan BNK48","photo",NA,711,10,15
"Tarwaan BNK48","photo",NA,684,7,14
"Tarwaan BNK48","video",NA,5319,146,1318
"Tarwaan BNK48","video",NA,1635,73,492
"Tarwaan BNK48","photo",NA,778,15,23
"Tarwaan BNK48","photo",NA,838,15,16
"Tarwaan BNK48","photo",NA,892,15,33
"Tarwaan BNK48","photo",NA,743,20,22
"Tarwaan BNK48","video",NA,629,19,19
"Tarwaan BNK48","photo",NA,1236,24,66
"Tarwaan BNK48","photo",NA,575,5,10
"Tarwaan BNK48","photo",NA,398,7,19
"Tarwaan BNK48","photo",NA,927,14,31
"Tarwaan BNK48","photo",NA,311,3,2
"Tarwaan BNK48","photo",NA,865,23,46
"Tarwaan BNK48","photo",NA,678,8,9
"Tarwaan BNK48","photo",NA,937,13,33
"Tarwaan BNK48","photo",NA,780,19,23
"Tarwaan BNK48","photo",NA,849,7,29
"Tarwaan BNK48","video",NA,645,15,34
"Tarwaan BNK48","photo",NA,499,11,11
"Tarwaan BNK48","photo",NA,472,5,15
"Tarwaan BNK48","photo",NA,744,29,25
"Tarwaan BNK48","photo",NA,579,7,16
"Tarwaan BNK48","photo",NA,614,3,12
"Tarwaan BNK48","photo",NA,628,5,19
"Tarwaan BNK48","photo",NA,690,7,14
"Tarwaan BNK48","photo",NA,638,11,25
"Tarwaan BNK48","photo",NA,517,8,9
"Tarwaan BNK48","photo",NA,476,3,26
"Tarwaan BNK48","photo",NA,373,9,11
"Tarwaan BNK48","photo",NA,797,3,30
"Tarwaan BNK48","photo",NA,498,3,10
"Tarwaan BNK48","photo",NA,704,5,15
"Tarwaan BNK48","photo",NA,504,26,22
"Tarwaan BNK48","photo",NA,770,13,15
"Tarwaan BNK48","photo",NA,859,31,26
"Tarwaan BNK48","photo",NA,724,5,16
"Tarwaan BNK48","photo",NA,662,8,21
"Tarwaan BNK48","photo","Tarwaan BNK48 shared a post.",199,2,0
"Tarwaan BNK48","photo",NA,538,3,14
"Tarwaan BNK48","photo",NA,744,7,15
"Tarwaan BNK48","photo",NA,407,4,6
"Tarwaan BNK48","video",NA,268,6,5
"Tarwaan BNK48","photo",NA,472,13,10
"Tarwaan BNK48","photo",NA,764,8,25
"Tarwaan BNK48","video",NA,251,0,4
"Tarwaan BNK48","photo",NA,519,4,16
"Tarwaan BNK48","photo",NA,386,4,6
"Tarwaan BNK48","photo",NA,982,15,55
"Tarwaan BNK48","photo",NA,379,1,2
"Tarwaan BNK48","video",NA,287,0,5
"Tarwaan BNK48","photo",NA,562,2,8
"Tarwaan BNK48","photo",NA,836,9,17
"Tarwaan BNK48","photo",NA,377,6,28
"Tarwaan BNK48","photo",NA,705,4,23
"Tarwaan BNK48","photo",NA,478,3,5
"Tarwaan BNK48","photo",NA,800,10,28
"Tarwaan BNK48","photo",NA,674,10,15
"Tarwaan BNK48","photo",NA,564,9,17
"Tarwaan BNK48","photo",NA,585,20,31
"Tarwaan BNK48","photo",NA,648,7,18
"Tarwaan BNK48","photo",NA,326,0,2
"Tarwaan BNK48","photo",NA,592,3,13
"Tarwaan BNK48","photo",NA,574,10,9
"Tarwaan BNK48","video",NA,563,7,24
"Tarwaan BNK48","photo",NA,503,9,18
"Tarwaan BNK48","photo",NA,573,5,14
"Tarwaan BNK48","photo",NA,563,6,10
"Tarwaan BNK48","photo",NA,390,6,12
"Tarwaan BNK48","video",NA,425,7,10
"Tarwaan BNK48","photo",NA,621,12,16
"Tarwaan BNK48","photo",NA,299,2,3
"Tarwaan BNK48","photo",NA,307,3,7
"Tarwaan BNK48","photo",NA,356,2,11
"Tarwaan BNK48","photo",NA,389,3,6
"Tarwaan BNK48","photo",NA,421,1,13
"Tarwaan BNK48","photo",NA,466,6,7
